time,price,instrument
6318.75,65950.0,etf
6318.875,65700.0,future
6318.875,65950.0,etf
6318.984,65800.0,future
6318.984,65950.0,etf
6319.125,65750.0,future
6319.125,65900.0,etf
6319.25,65550.0,future
6319.25,65900.0,etf
6319.375,65450.0,future
6319.375,65900.0,etf
6319.484,65550.0,future
6319.484,65850.0,etf
6319.609,65200.0,future
6319.609,65900.0,etf
6319.75,65100.0,future
6319.75,65550.0,etf
6319.875,65000.0,future
6319.875,65550.0,etf
6320.0,65000.0,future
6320.0,65150.0,etf
6320.125,65000.0,future
6320.125,65400.0,etf
6320.234,65000.0,future
6320.234,65400.0,etf
6320.375,65000.0,future
6320.375,65350.0,etf
6320.484,64600.0,future
6320.484,65350.0,etf
6320.609,64700.0,future
6320.609,65000.0,etf
6320.75,64900.0,future
6320.75,64750.0,etf
6320.875,65200.0,future
6320.875,64750.0,etf
6321.0,64900.0,future
6321.0,64950.0,etf
6321.125,64800.0,future
6321.125,65000.0,etf
6321.234,64900.0,future
6321.234,64900.0,etf
6321.359,65200.0,future
6321.359,65000.0,etf
6321.5,65300.0,future
6321.5,64950.0,etf
6321.625,65300.0,future
6321.625,64950.0,etf
6321.734,65300.0,future
6321.734,64950.0,etf
6321.875,65200.0,future
6321.875,65000.0,etf
6322.0,65400.0,future
6322.0,65350.0,etf
6322.125,65300.0,future
6322.125,65300.0,etf
6322.25,65200.0,future
6322.25,65200.0,etf
6322.359,65100.0,future
6322.359,65100.0,etf
6322.5,64500.0,future
6322.5,65000.0,etf
6322.609,64400.0,future
6322.609,64850.0,etf
6322.734,64350.0,future
6322.734,64800.0,etf
6322.875,64350.0,future
6322.875,64650.0,etf
6323.0,64350.0,future
6323.0,64650.0,etf
6323.125,64300.0,future
6323.125,64650.0,etf
6323.234,64150.0,future
6323.234,64600.0,etf
6323.375,64150.0,future
6323.375,64550.0,etf
6323.5,64150.0,future
6323.5,64550.0,etf
6323.609,64100.0,future
6323.609,64550.0,etf
6323.734,63400.0,future
6323.734,63800.0,etf
6323.875,63800.0,future
6323.875,63700.0,etf
6324.0,63750.0,future
6324.0,64100.0,etf
6324.109,63700.0,future
6324.109,64050.0,etf
6324.234,63600.0,future
6324.234,64000.0,etf
6324.359,63900.0,future
6324.359,63900.0,etf
6324.5,63850.0,future
6324.5,64200.0,etf
6324.625,63900.0,future
6324.625,64150.0,etf
6324.734,63900.0,future
6324.734,64200.0,etf
6324.875,63800.0,future
6324.875,63850.0,etf
6325.0,63800.0,future
6325.0,64100.0,etf
6325.109,64100.0,future
6325.109,64100.0,etf
6325.25,63700.0,future
6325.25,63850.0,etf
6325.375,63850.0,future
6325.375,63900.0,etf
6325.484,64150.0,future
6325.484,64050.0,etf
6325.625,64200.0,future
6325.625,63950.0,etf
6325.75,63900.0,future
6325.75,64250.0,etf
6325.875,63750.0,future
6325.875,64000.0,etf
6325.984,63550.0,future
6325.984,63850.0,etf
6326.125,63600.0,future
6326.125,63650.0,etf
6326.234,63600.0,future
6326.234,63700.0,etf
6326.375,63700.0,future
6326.375,63700.0,etf
6326.5,63700.0,future
6326.5,63800.0,etf
6326.625,63700.0,future
6326.625,63800.0,etf
6326.75,64050.0,future
6326.75,63800.0,etf
6326.875,64200.0,future
6326.875,64150.0,etf
6326.984,64550.0,future
6326.984,63950.0,etf
6327.109,64500.0,future
6327.109,64150.0,etf
6327.25,64650.0,future
6327.25,64250.0,etf
6327.359,64700.0,future
6327.359,64250.0,etf
6327.5,64700.0,future
6327.5,64250.0,etf
6327.625,64400.0,future
6327.625,64250.0,etf
6327.734,64200.0,future
6327.734,64000.0,etf
6327.859,64200.0,future
6327.859,63850.0,etf
6327.984,64000.0,future
6327.984,63850.0,etf
6328.109,64050.0,future
6328.109,64000.0,etf
6328.234,64150.0,future
6328.234,64000.0,etf
6328.375,64150.0,future
6328.375,63950.0,etf
6328.5,64200.0,future
6328.5,63950.0,etf
6328.625,64200.0,future
6328.625,64000.0,etf
6328.75,64200.0,future
6328.75,64000.0,etf
6328.875,64000.0,future
6328.875,64000.0,etf
6329.0,64100.0,future
6329.0,63850.0,etf
6329.125,64000.0,future
6329.125,63900.0,etf
6329.234,64200.0,future
6329.234,63850.0,etf
6329.359,64400.0,future
6329.359,64000.0,etf
6329.5,64050.0,future
6329.5,64150.0,etf
6329.625,64300.0,future
6329.625,64000.0,etf
6329.75,64400.0,future
6329.75,64150.0,etf
6329.875,64750.0,future
6329.875,64250.0,etf
6330.0,64700.0,future
6330.0,64300.0,etf
6330.109,64600.0,future
6330.109,64350.0,etf
6330.234,64400.0,future
6330.234,64300.0,etf
6330.375,64000.0,future
6330.375,64100.0,etf
6330.5,63600.0,future
6330.5,64000.0,etf
6330.625,63200.0,future
6330.625,63600.0,etf
6330.75,63250.0,future
6330.75,63600.0,etf
6330.875,63400.0,future
6330.875,63550.0,etf
6330.984,63300.0,future
6330.984,63500.0,etf
6331.125,63100.0,future
6331.125,63400.0,etf
6331.25,62700.0,future
6331.25,63200.0,etf
6331.375,62700.0,future
6331.375,63150.0,etf
6331.515,63000.0,future
6331.515,63050.0,etf
6331.625,62800.0,future
6331.625,63300.0,etf
6331.765,62700.0,future
6331.765,63000.0,etf
6331.875,62750.0,future
6331.875,62800.0,etf
6332.0,62900.0,future
6332.0,62850.0,etf
6332.125,62700.0,future
6332.125,63000.0,etf
6332.234,62700.0,future
6332.234,62800.0,etf
6332.375,63200.0,future
6332.375,62800.0,etf
6332.515,63500.0,future
6332.515,63300.0,etf
6332.625,63400.0,future
6332.625,63350.0,etf
6332.75,63350.0,future
6332.75,63550.0,etf
6332.89,63300.0,future
6332.89,63450.0,etf
6332.984,63250.0,future
6332.984,63400.0,etf
6333.109,63300.0,future
6333.109,63350.0,etf
6333.25,63900.0,future
6333.25,63400.0,etf
6333.375,63850.0,future
6333.375,63750.0,etf
6333.5,63800.0,future
6333.5,64050.0,etf
6333.609,63850.0,future
6333.609,63900.0,etf
6333.734,63400.0,future
6333.734,63950.0,etf
6333.875,63400.0,future
6333.875,63500.0,etf
6334.0,63300.0,future
6334.0,63500.0,etf
6334.125,63300.0,future
6334.125,63300.0,etf
6334.25,63300.0,future
6334.25,63300.0,etf
6334.359,63400.0,future
6334.359,63300.0,etf
6334.484,63550.0,future
6334.484,63400.0,etf
6334.625,63750.0,future
6334.625,63550.0,etf
6334.734,63650.0,future
6334.734,63750.0,etf
6334.875,63800.0,future
6334.875,63650.0,etf
6335.0,63700.0,future
6335.0,63550.0,etf
6335.14,63900.0,future
6335.14,63600.0,etf
6335.234,64350.0,future
6335.234,63800.0,etf
6335.375,64350.0,future
6335.375,64250.0,etf
6335.5,64300.0,future
6335.5,64250.0,etf
6335.625,64450.0,future
6335.625,64200.0,etf
6335.75,64650.0,future
6335.75,64350.0,etf
6335.89,64700.0,future
6335.89,64550.0,etf
6335.984,64500.0,future
6335.984,64600.0,etf
6336.14,64700.0,future
6336.14,64550.0,etf
6336.25,64650.0,future
6336.25,64700.0,etf
6336.359,64600.0,future
6336.359,64650.0,etf
6336.5,64600.0,future
6336.5,64600.0,etf
6336.625,64400.0,future
6336.625,64600.0,etf
6336.75,64500.0,future
6336.75,64400.0,etf
6336.89,64000.0,future
6336.89,64300.0,etf
6336.984,64200.0,future
6336.984,64300.0,etf
6337.125,64400.0,future
6337.125,64200.0,etf
6337.25,64550.0,future
6337.25,64400.0,etf
6337.359,64550.0,future
6337.359,64300.0,etf
6337.5,64600.0,future
6337.5,64450.0,etf
6337.609,64500.0,future
6337.609,64500.0,etf
6337.734,64500.0,future
6337.734,64400.0,etf
6337.875,64550.0,future
6337.875,64400.0,etf
6337.984,64550.0,future
6337.984,64450.0,etf
6338.109,64600.0,future
6338.109,64450.0,etf
6338.234,64650.0,future
6338.234,64500.0,etf
6338.375,64850.0,future
6338.375,64650.0,etf
6338.5,64600.0,future
6338.5,64500.0,etf
6338.609,64700.0,future
6338.609,64500.0,etf
6338.75,64500.0,future
6338.75,64600.0,etf
6338.859,64500.0,future
6338.859,64400.0,etf
6339.0,64400.0,future
6339.0,64400.0,etf
6339.125,64300.0,future
6339.125,64300.0,etf
6339.25,64600.0,future
6339.25,64200.0,etf
6339.375,64600.0,future
6339.375,64500.0,etf
6339.515,64900.0,future
6339.515,64700.0,etf
6339.625,64700.0,future
6339.625,64700.0,etf
6339.734,65200.0,future
6339.734,64850.0,etf
6339.875,65200.0,future
6339.875,64850.0,etf
6340.0,65300.0,future
6340.0,64850.0,etf
6340.109,65200.0,future
6340.109,64850.0,etf
6340.265,65000.0,future
6340.265,64850.0,etf
6340.359,65300.0,future
6340.359,64850.0,etf
6340.5,65150.0,future
6340.5,64850.0,etf
6340.625,65000.0,future
6340.625,64850.0,etf
6340.75,65000.0,future
6340.75,64700.0,etf
6340.89,64600.0,future
6340.89,64700.0,etf
6340.984,64400.0,future
6340.984,64750.0,etf
6341.125,64500.0,future
6341.125,64750.0,etf
6341.265,64300.0,future
6341.265,64750.0,etf
6341.359,64400.0,future
6341.359,64700.0,etf
6341.5,64400.0,future
6341.5,64500.0,etf
6341.625,64400.0,future
6341.625,64450.0,etf
6341.765,64100.0,future
6341.765,64300.0,etf
6341.875,63850.0,future
6341.875,64100.0,etf
6342.0,63900.0,future
6342.0,63850.0,etf
6342.125,63900.0,future
6342.125,63900.0,etf
6342.25,64100.0,future
6342.25,63900.0,etf
6342.359,64100.0,future
6342.359,64300.0,etf
6342.484,64150.0,future
6342.484,64200.0,etf
6342.625,63900.0,future
6342.625,64250.0,etf
6342.734,64000.0,future
6342.734,64000.0,etf
6342.875,63900.0,future
6342.875,64100.0,etf
6343.0,63850.0,future
6343.0,64000.0,etf
6343.125,63800.0,future
6343.125,63950.0,etf
6343.234,64000.0,future
6343.234,63900.0,etf
6343.359,64000.0,future
6343.359,64100.0,etf
6343.484,64000.0,future
6343.484,64100.0,etf
6343.625,64000.0,future
6343.625,64100.0,etf
6343.734,64200.0,future
6343.734,64100.0,etf
6343.875,64300.0,future
6343.875,64300.0,etf
6344.015,63900.0,future
6344.015,64400.0,etf
6344.125,64200.0,future
6344.125,64000.0,etf
6344.234,64050.0,future
6344.234,64300.0,etf
6344.359,64100.0,future
6344.359,64150.0,etf
6344.5,64100.0,future
6344.5,64200.0,etf
6344.609,64000.0,future
6344.609,64200.0,etf
6344.75,64100.0,future
6344.75,64100.0,etf
6344.859,64100.0,future
6344.859,64200.0,etf
6345.0,64100.0,future
6345.0,64200.0,etf
6345.109,64050.0,future
6345.109,64200.0,etf
6345.25,64100.0,future
6345.25,64150.0,etf
6345.375,64100.0,future
6345.375,64200.0,etf
6345.5,64300.0,future
6345.5,64200.0,etf
6345.609,64200.0,future
6345.609,64400.0,etf
6345.75,64300.0,future
6345.75,64200.0,etf
6345.875,64200.0,future
6345.875,64300.0,etf
6345.984,64200.0,future
6345.984,64200.0,etf
6346.125,64350.0,future
6346.125,64200.0,etf
6346.25,64300.0,future
6346.25,64350.0,etf
6346.375,64300.0,future
6346.375,64300.0,etf
6346.484,64300.0,future
6346.484,64300.0,etf
6346.609,64300.0,future
6346.609,64300.0,etf
6346.734,64600.0,future
6346.734,64300.0,etf
6346.875,64600.0,future
6346.875,64550.0,etf
6347.0,64700.0,future
6347.0,64550.0,etf
6347.14,64700.0,future
6347.14,64500.0,etf
6347.25,64650.0,future
6347.25,64550.0,etf
6347.375,64600.0,future
6347.375,64550.0,etf
6347.484,64700.0,future
6347.484,64500.0,etf
6347.609,64400.0,future
6347.609,64550.0,etf
6347.734,64400.0,future
6347.734,64300.0,etf
6347.875,64400.0,future
6347.875,64300.0,etf
6347.984,64100.0,future
6347.984,64300.0,etf
6348.109,64200.0,future
6348.109,64000.0,etf
6348.25,64350.0,future
6348.25,64100.0,etf
6348.359,64350.0,future
6348.359,64250.0,etf
6348.484,64700.0,future
6348.484,64250.0,etf
6348.64,64600.0,future
6348.64,64550.0,etf
6348.734,64800.0,future
6348.734,64500.0,etf
6348.859,64900.0,future
6348.859,64450.0,etf
6348.984,64800.0,future
6348.984,64450.0,etf
6349.125,64600.0,future
6349.125,64500.0,etf
6349.25,64650.0,future
6349.25,64350.0,etf
6349.375,64700.0,future
6349.375,64550.0,etf
6349.484,64800.0,future
6349.484,64550.0,etf
6349.609,64900.0,future
6349.609,64550.0,etf
6349.75,64500.0,future
6349.75,64550.0,etf
6349.875,64250.0,future
6349.875,64550.0,etf
6349.984,64200.0,future
6349.984,64550.0,etf
6350.125,64100.0,future
6350.125,64550.0,etf
6350.25,64200.0,future
6350.25,64550.0,etf
6350.359,64200.0,future
6350.359,64550.0,etf
6350.484,64450.0,future
6350.484,64400.0,etf
6350.625,64500.0,future
6350.625,64750.0,etf
6350.75,64500.0,future
6350.75,64700.0,etf
6350.875,64500.0,future
6350.875,64700.0,etf
6351.0,64500.0,future
6351.0,64700.0,etf
6351.125,64550.0,future
6351.125,64700.0,etf
6351.234,64550.0,future
6351.234,64750.0,etf
6351.359,64700.0,future
6351.359,64750.0,etf
6351.484,64600.0,future
6351.484,64850.0,etf
6351.625,64600.0,future
6351.625,64800.0,etf
6351.734,64700.0,future
6351.734,64800.0,etf
6351.859,64500.0,future
6351.859,64850.0,etf
6351.984,64500.0,future
6351.984,64700.0,etf
6352.125,64600.0,future
6352.125,64700.0,etf
6352.234,64700.0,future
6352.234,64800.0,etf
6352.375,65000.0,future
6352.375,64850.0,etf
6352.5,64900.0,future
6352.5,64700.0,etf
6352.625,64900.0,future
6352.625,64550.0,etf
6352.734,64900.0,future
6352.734,64500.0,etf
6352.875,64900.0,future
6352.875,64700.0,etf
6352.984,65000.0,future
6352.984,64800.0,etf
6353.125,64800.0,future
6353.125,64900.0,etf
6353.234,64800.0,future
6353.234,64750.0,etf
6353.375,64800.0,future
6353.375,64750.0,etf
6353.5,64750.0,future
6353.5,64750.0,etf
6353.625,64750.0,future
6353.625,64850.0,etf
6353.75,64800.0,future
6353.75,64750.0,etf
6353.875,64700.0,future
6353.875,64800.0,etf
6354.0,64850.0,future
6354.015,64750.0,etf
6354.125,64200.0,future
6354.125,64850.0,etf
6354.234,64300.0,future
6354.234,64600.0,etf
6354.375,64200.0,future
6354.375,64600.0,etf
6354.5,64200.0,future
6354.5,64450.0,etf
6354.625,64000.0,future
6354.625,64450.0,etf
6354.734,64000.0,future
6354.734,64350.0,etf
6354.875,63800.0,future
6354.875,64350.0,etf
6354.984,63800.0,future
6354.984,64150.0,etf
6355.125,63800.0,future
6355.125,64200.0,etf
6355.234,63800.0,future
6355.234,64200.0,etf
6355.359,63900.0,future
6355.359,64200.0,etf
6355.5,63850.0,future
6355.5,64300.0,etf
6355.609,63800.0,future
6355.609,64250.0,etf
6355.734,63900.0,future
6355.734,64200.0,etf
6355.875,63900.0,future
6355.875,64300.0,etf
6356.0,64050.0,future
6356.0,64300.0,etf
6356.125,63900.0,future
6356.125,64350.0,etf
6356.25,64000.0,future
6356.25,64300.0,etf
6356.375,64000.0,future
6356.375,64350.0,etf
6356.484,63900.0,future
6356.484,64050.0,etf
6356.625,63900.0,future
6356.625,64200.0,etf
6356.734,64000.0,future
6356.734,64200.0,etf
6356.875,63600.0,future
6356.875,64250.0,etf
6356.984,63600.0,future
6356.984,63900.0,etf
6357.109,63600.0,future
6357.109,63900.0,etf
6357.234,63550.0,future
6357.234,63900.0,etf
6357.375,63550.0,future
6357.375,63850.0,etf
6357.484,63700.0,future
6357.484,63850.0,etf
6357.609,63550.0,future
6357.609,64000.0,etf
6357.75,63900.0,future
6357.75,63850.0,etf
6357.875,64000.0,future
6357.875,63950.0,etf
6357.984,64100.0,future
6357.984,64200.0,etf
6358.125,64000.0,future
6358.125,64300.0,etf
6358.25,64000.0,future
6358.25,64200.0,etf
6358.359,63900.0,future
6358.359,64200.0,etf
6358.5,63900.0,future
6358.5,64100.0,etf
6358.625,64000.0,future
6358.625,64100.0,etf
6358.75,64400.0,future
6358.75,64200.0,etf
6358.859,64400.0,future
6358.859,64150.0,etf
6358.984,64600.0,future
6358.984,64150.0,etf
6359.125,64500.0,future
6359.125,64600.0,etf
6359.234,64600.0,future
6359.234,64500.0,etf
6359.359,64500.0,future
6359.359,64600.0,etf
6359.484,64500.0,future
6359.484,64500.0,etf
6359.625,64600.0,future
6359.625,64500.0,etf
6359.734,64600.0,future
6359.734,64600.0,etf
6359.859,64600.0,future
6359.859,64600.0,etf
6360.0,64600.0,future
6360.0,64600.0,etf
6360.125,64800.0,future
6360.125,64600.0,etf
6360.25,64800.0,future
6360.25,64400.0,etf
6360.359,64800.0,future
6360.359,64650.0,etf
6360.484,64800.0,future
6360.484,64650.0,etf
6360.625,64700.0,future
6360.625,64450.0,etf
6360.734,64700.0,future
6360.734,64500.0,etf
6360.875,64700.0,future
6360.875,64700.0,etf
6360.984,64500.0,future
6360.984,64600.0,etf
6361.125,64550.0,future
6361.125,64400.0,etf
6361.25,64550.0,future
6361.25,64450.0,etf
6361.359,64550.0,future
6361.359,64450.0,etf
6361.484,64550.0,future
6361.484,64450.0,etf
6361.609,64850.0,future
6361.609,64450.0,etf
6361.734,64850.0,future
6361.734,64750.0,etf
6361.875,65000.0,future
6361.875,64750.0,etf
6362.0,65050.0,future
6362.0,64650.0,etf
6362.109,64950.0,future
6362.109,64650.0,etf
6362.234,64900.0,future
6362.234,64650.0,etf
6362.375,64950.0,future
6362.375,64600.0,etf
6362.5,64950.0,future
6362.5,64650.0,etf
6362.609,65000.0,future
6362.609,64650.0,etf
6362.734,64900.0,future
6362.734,64700.0,etf
6362.859,64950.0,future
6362.859,64550.0,etf
6362.984,64950.0,future
6362.984,64500.0,etf
6363.109,64900.0,future
6363.109,64450.0,etf
6363.234,64850.0,future
6363.234,64400.0,etf
6363.375,64650.0,future
6363.375,64350.0,etf
6363.484,64200.0,future
6363.484,64150.0,etf
6363.625,64500.0,future
6363.625,64300.0,etf
6363.75,64450.0,future
6363.75,64100.0,etf
6363.89,64750.0,future
6363.89,64050.0,etf
6363.984,64850.0,future
6363.984,64350.0,etf
6364.125,64750.0,future
6364.125,64450.0,etf
6364.234,64650.0,future
6364.234,64350.0,etf
6364.375,64500.0,future
6364.375,64250.0,etf
6364.5,64550.0,future
6364.5,64100.0,etf
6364.609,64750.0,future
6364.609,64150.0,etf
6364.734,64300.0,future
6364.734,64350.0,etf
6364.875,64400.0,future
6364.875,64200.0,etf
6365.0,64500.0,future
6365.0,64100.0,etf
6365.125,64650.0,future
6365.125,64200.0,etf
6365.234,64700.0,future
6365.234,64350.0,etf
6365.359,64950.0,future
6365.359,64400.0,etf
6365.484,64950.0,future
6365.484,64450.0,etf
6365.64,65050.0,future
6365.64,64650.0,etf
6365.734,64850.0,future
6365.734,64650.0,etf
6365.859,65150.0,future
6365.859,64450.0,etf
6366.0,65350.0,future
6366.0,64650.0,etf
6366.125,65250.0,future
6366.125,64850.0,etf
6366.25,65400.0,future
6366.25,64800.0,etf
6366.359,65400.0,future
6366.359,64850.0,etf
6366.5,65300.0,future
6366.5,64850.0,etf
6366.625,65250.0,future
6366.625,64900.0,etf
6366.734,65350.0,future
6366.734,64850.0,etf
6366.859,65200.0,future
6366.859,64950.0,etf
6367.0,65350.0,future
6367.0,64800.0,etf
6367.125,65200.0,future
6367.125,64950.0,etf
6367.234,64950.0,future
6367.234,64800.0,etf
6367.359,64250.0,future
6367.359,64550.0,etf
6367.5,64300.0,future
6367.5,64350.0,etf
6367.609,64350.0,future
6367.609,64000.0,etf
6367.734,64300.0,future
6367.734,64050.0,etf
6367.859,64250.0,future
6367.859,64400.0,etf
6368.0,64350.0,future
6368.0,64050.0,etf
6368.125,64400.0,future
6368.125,64150.0,etf
6368.25,64200.0,future
6368.25,64200.0,etf
6368.359,64200.0,future
6368.359,64000.0,etf
6368.5,64100.0,future
6368.5,64000.0,etf
6368.609,64250.0,future
6368.609,63950.0,etf
6368.75,64200.0,future
6368.75,64050.0,etf
6368.875,64100.0,future
6368.875,64000.0,etf
6368.984,64100.0,future
6368.984,63950.0,etf
6369.109,64150.0,future
6369.109,63950.0,etf
6369.25,63950.0,future
6369.25,63950.0,etf
6369.359,63850.0,future
6369.359,64150.0,etf
6369.484,63900.0,future
6369.484,64200.0,etf
6369.625,63850.0,future
6369.625,63950.0,etf
6369.75,64000.0,future
6369.75,63850.0,etf
6369.875,63650.0,future
6369.875,64400.0,etf
6369.984,63650.0,future
6369.984,64000.0,etf
6370.125,63600.0,future
6370.125,63950.0,etf
6370.234,63600.0,future
6370.234,63900.0,etf
6370.375,63400.0,future
6370.375,63850.0,etf
6370.484,63400.0,future
6370.484,63850.0,etf
6370.609,63400.0,future
6370.609,63850.0,etf
6370.75,63400.0,future
6370.75,63850.0,etf
6370.859,63350.0,future
6370.859,63850.0,etf
6371.0,63500.0,future
6371.0,63900.0,etf
6371.125,63550.0,future
6371.125,63950.0,etf
6371.25,63350.0,future
6371.25,63900.0,etf
6371.39,63400.0,future
6371.39,63650.0,etf
6371.484,63350.0,future
6371.484,63750.0,etf
6371.609,63400.0,future
6371.609,63650.0,etf
6371.734,63550.0,future
6371.734,63700.0,etf
6371.859,63300.0,future
6371.859,63850.0,etf
6371.984,63400.0,future
6371.984,63650.0,etf
6372.109,63600.0,future
6372.109,63700.0,etf
6372.25,63700.0,future
6372.25,63900.0,etf
6372.359,63800.0,future
6372.359,64000.0,etf
6372.484,63600.0,future
6372.484,64050.0,etf
6372.609,63600.0,future
6372.609,63900.0,etf
6372.75,63550.0,future
6372.75,63900.0,etf
6372.859,63800.0,future
6372.859,63850.0,etf
6372.984,63850.0,future
6373.0,64100.0,etf
6373.109,63800.0,future
6373.109,64150.0,etf
6373.25,63800.0,future
6373.25,64100.0,etf
6373.359,63700.0,future
6373.359,64100.0,etf
6373.484,63600.0,future
6373.484,64000.0,etf
