time,price,instrument
4078.218,57950.0,future
4078.218,58000.0,etf
4078.343,58000.0,future
4078.343,58150.0,etf
4078.468,57500.0,future
4078.468,58200.0,etf
4078.593,57800.0,future
4078.593,57700.0,etf
4078.718,57450.0,future
4078.718,57900.0,etf
4078.843,57500.0,future
4078.843,57550.0,etf
4078.968,57550.0,future
4078.968,57800.0,etf
4079.093,57600.0,future
4079.093,57750.0,etf
4079.218,57650.0,future
4079.218,57800.0,etf
4079.343,57500.0,future
4079.343,57850.0,etf
4079.453,57100.0,future
4079.453,57700.0,etf
4079.578,56650.0,future
4079.578,56800.0,etf
4079.703,56050.0,future
4079.703,56650.0,etf
4079.843,56500.0,future
4079.843,56600.0,etf
4079.984,55750.0,future
4079.984,56600.0,etf
4080.093,55300.0,future
4080.093,55850.0,etf
4080.218,55150.0,future
4080.218,55300.0,etf
4080.328,54900.0,future
4080.328,55250.0,etf
4080.453,54550.0,future
4080.453,54950.0,etf
4080.578,55400.0,future
4080.578,54750.0,etf
4080.718,55500.0,future
4080.718,55300.0,etf
4080.843,55700.0,future
4080.843,55600.0,etf
4080.968,55750.0,future
4080.968,55800.0,etf
4081.078,55050.0,future
4081.078,55250.0,etf
4081.218,54950.0,future
4081.218,55050.0,etf
4081.328,55250.0,future
4081.328,54950.0,etf
4081.468,55750.0,future
4081.468,55250.0,etf
4081.593,55900.0,future
4081.593,55750.0,etf
4081.718,56100.0,future
4081.718,55900.0,etf
4081.843,55900.0,future
4081.843,56100.0,etf
4081.968,55800.0,future
4081.968,55900.0,etf
4082.093,55950.0,future
4082.093,55450.0,etf
4082.218,55950.0,future
4082.218,55600.0,etf
4082.328,56000.0,future
4082.328,55600.0,etf
4082.453,55650.0,future
4082.453,55650.0,etf
4082.578,55700.0,future
4082.578,55550.0,etf
4082.718,55850.0,future
4082.718,55500.0,etf
4082.843,55650.0,future
4082.843,55650.0,etf
4082.968,55950.0,future
4082.968,55450.0,etf
4083.078,56100.0,future
4083.078,55550.0,etf
4083.218,56050.0,future
4083.218,55750.0,etf
4083.343,56100.0,future
4083.343,55650.0,etf
4083.468,56300.0,future
4083.468,55750.0,etf
4083.593,56450.0,future
4083.593,55900.0,etf
4083.718,56350.0,future
4083.718,56000.0,etf
4083.843,56450.0,future
4083.843,56600.0,etf
4083.968,56700.0,future
4083.968,56600.0,etf
4084.078,56800.0,future
4084.078,56600.0,etf
4084.203,57250.0,future
4084.203,56650.0,etf
4084.328,57100.0,future
4084.328,56650.0,etf
4084.453,57050.0,future
4084.453,56650.0,etf
4084.578,57150.0,future
4084.578,56650.0,etf
4084.718,57100.0,future
4084.718,56600.0,etf
4084.843,57150.0,future
4084.843,56600.0,etf
4084.968,56950.0,future
4084.968,56650.0,etf
4085.093,56900.0,future
4085.093,56600.0,etf
4085.218,57000.0,future
4085.218,56550.0,etf
4085.328,57250.0,future
4085.328,56600.0,etf
4085.468,57450.0,future
4085.468,57000.0,etf
4085.578,57250.0,future
4085.578,57050.0,etf
4085.718,57300.0,future
4085.718,56850.0,etf
4085.843,57400.0,future
4085.843,56950.0,etf
4085.968,57350.0,future
4085.968,57050.0,etf
4086.093,57300.0,future
4086.093,57050.0,etf
4086.218,57350.0,future
4086.218,57000.0,etf
4086.343,57350.0,future
4086.343,57050.0,etf
4086.468,57300.0,future
4086.468,57300.0,etf
4086.593,57450.0,future
4086.593,57100.0,etf
4086.718,57350.0,future
4086.718,57250.0,etf
4086.828,57600.0,future
4086.828,57150.0,etf
4086.968,57700.0,future
4086.968,57400.0,etf
4087.093,57500.0,future
4087.093,57500.0,etf
4087.218,57400.0,future
4087.218,57300.0,etf
4087.328,57050.0,future
4087.328,57200.0,etf
4087.468,57200.0,future
4087.468,56850.0,etf
4087.593,57300.0,future
4087.593,57050.0,etf
4087.703,57450.0,future
4087.703,56950.0,etf
4087.828,57200.0,future
4087.828,56950.0,etf
4087.968,56450.0,future
4087.968,56900.0,etf
4088.093,56400.0,future
4088.093,56550.0,etf
4088.218,56250.0,future
4088.218,56200.0,etf
4088.328,56300.0,future
4088.328,56050.0,etf
4088.468,55950.0,future
4088.468,56100.0,etf
4088.593,55950.0,future
4088.593,55950.0,etf
4088.718,56100.0,future
4088.718,55750.0,etf
4088.828,56150.0,future
4088.828,55900.0,etf
4088.953,56050.0,future
4088.953,55950.0,etf
4089.093,56350.0,future
4089.093,55850.0,etf
4089.203,56250.0,future
4089.203,56150.0,etf
4089.343,56350.0,future
4089.343,55950.0,etf
4089.453,56350.0,future
4089.453,56050.0,etf
4089.578,56450.0,future
4089.578,56450.0,etf
4089.703,56350.0,future
4089.703,56250.0,etf
4089.843,56250.0,future
4089.843,56150.0,etf
4089.953,56350.0,future
4089.953,56050.0,etf
4090.093,56150.0,future
4090.093,56150.0,etf
4090.218,56150.0,future
4090.218,56400.0,etf
4090.343,56150.0,future
4090.343,56400.0,etf
4090.453,55550.0,future
4090.453,56150.0,etf
4090.578,55550.0,future
4090.578,55850.0,etf
4090.703,55400.0,future
4090.703,55900.0,etf
4090.843,55550.0,future
4090.843,55850.0,etf
4090.968,55700.0,future
4090.968,55850.0,etf
4091.093,56050.0,future
4091.093,55700.0,etf
4091.218,56100.0,future
4091.218,55800.0,etf
4091.328,56150.0,future
4091.328,55900.0,etf
4091.468,56300.0,future
4091.468,55900.0,etf
4091.593,56500.0,future
4091.593,56050.0,etf
4091.718,56250.0,future
4091.718,56050.0,etf
4091.828,56550.0,future
4091.828,55950.0,etf
4091.953,56550.0,future
4091.953,56250.0,etf
4092.078,56500.0,future
4092.078,56150.0,etf
4092.203,56650.0,future
4092.203,56100.0,etf
4092.343,56650.0,future
4092.343,56250.0,etf
4092.468,56800.0,future
4092.468,56400.0,etf
4092.593,56700.0,future
4092.593,56400.0,etf
4092.703,56650.0,future
4092.703,56350.0,etf
4092.828,56650.0,future
4092.828,56350.0,etf
4092.968,56750.0,future
4092.968,56350.0,etf
4093.093,56850.0,future
4093.093,56450.0,etf
4093.203,56850.0,future
4093.203,56400.0,etf
4093.328,57000.0,future
4093.328,56450.0,etf
4093.453,57350.0,future
4093.453,56600.0,etf
4093.593,57100.0,future
4093.593,56850.0,etf
4093.718,56950.0,future
4093.718,56700.0,etf
4093.843,56750.0,future
4093.843,56550.0,etf
4093.968,57050.0,future
4093.968,56650.0,etf
4094.093,57250.0,future
4094.093,56750.0,etf
4094.203,57250.0,future
4094.203,56800.0,etf
4094.328,56900.0,future
4094.328,56850.0,etf
4094.453,56800.0,future
4094.453,56650.0,etf
4094.609,56850.0,future
4094.609,56500.0,etf
4094.703,56850.0,future
4094.703,56550.0,etf
4094.828,56700.0,future
4094.828,56550.0,etf
4094.953,56700.0,future
4094.953,56400.0,etf
4095.093,56650.0,future
4095.093,56400.0,etf
4095.203,56650.0,future
4095.203,56350.0,etf
4095.343,56600.0,future
4095.343,56350.0,etf
4095.453,56850.0,future
4095.453,56350.0,etf
4095.609,56850.0,future
4095.609,56550.0,etf
4095.703,56850.0,future
4095.703,56550.0,etf
4095.828,57200.0,future
4095.828,56550.0,etf
4095.953,57100.0,future
4095.953,56850.0,etf
4096.093,57100.0,future
4096.093,56800.0,etf
4096.218,57000.0,future
4096.218,56800.0,etf
4096.343,56950.0,future
4096.343,56700.0,etf
4096.468,57200.0,future
4096.468,56650.0,etf
4096.593,57200.0,future
4096.593,56850.0,etf
4096.703,57100.0,future
4096.703,56800.0,etf
4096.828,57050.0,future
4096.828,56800.0,etf
4096.968,57150.0,future
4096.968,56750.0,etf
4097.093,57150.0,future
4097.093,56850.0,etf
4097.218,57250.0,future
4097.218,56750.0,etf
4097.328,57300.0,future
4097.328,56850.0,etf
4097.468,57350.0,future
4097.468,56850.0,etf
4097.593,57200.0,future
4097.593,56800.0,etf
4097.718,57150.0,future
4097.718,56750.0,etf
4097.828,57250.0,future
4097.828,56650.0,etf
4097.968,57200.0,future
4097.968,56750.0,etf
4098.078,57150.0,future
4098.078,56800.0,etf
4098.218,57150.0,future
4098.218,56750.0,etf
4098.328,57100.0,future
4098.328,56700.0,etf
4098.468,57250.0,future
4098.468,56800.0,etf
4098.578,57250.0,future
4098.578,56850.0,etf
4098.703,57250.0,future
4098.703,56850.0,etf
4098.828,57250.0,future
4098.828,56850.0,etf
4098.968,56950.0,future
4098.968,56850.0,etf
4099.093,56900.0,future
4099.093,56700.0,etf
4099.218,57050.0,future
4099.218,56600.0,etf
4099.328,57250.0,future
4099.328,56750.0,etf
4099.468,57050.0,future
4099.468,56800.0,etf
4099.578,57000.0,future
4099.578,56850.0,etf
4099.703,56450.0,future
4099.703,56700.0,etf
4099.843,56450.0,future
4099.843,56700.0,etf
4099.953,56650.0,future
4099.953,56750.0,etf
4100.093,56750.0,future
4100.093,56800.0,etf
4100.203,56800.0,future
4100.203,56750.0,etf
4100.343,56650.0,future
4100.343,56750.0,etf
4100.468,56600.0,future
4100.468,56650.0,etf
4100.578,56350.0,future
4100.578,56600.0,etf
4100.718,56400.0,future
4100.718,56600.0,etf
4100.843,56400.0,future
4100.843,56500.0,etf
4100.968,56350.0,future
4100.968,56500.0,etf
4101.078,56350.0,future
4101.078,56450.0,etf
4101.218,56450.0,future
4101.218,56450.0,etf
4101.328,56500.0,future
4101.328,56450.0,etf
4101.453,56800.0,future
4101.453,56450.0,etf
4101.578,56700.0,future
4101.578,56750.0,etf
4101.718,56650.0,future
4101.718,56700.0,etf
4101.843,56400.0,future
4101.843,56650.0,etf
4101.953,56350.0,future
4101.953,56450.0,etf
4102.093,56650.0,future
4102.093,56550.0,etf
4102.218,56800.0,future
4102.218,56750.0,etf
4102.328,57300.0,future
4102.328,56550.0,etf
4102.453,57700.0,future
4102.453,56950.0,etf
4102.593,57700.0,future
4102.593,57450.0,etf
4102.703,57450.0,future
4102.703,57450.0,etf
4102.828,57500.0,future
4102.828,57250.0,etf
4102.953,57300.0,future
4102.953,57300.0,etf
4103.093,57300.0,future
4103.093,57100.0,etf
4103.218,57500.0,future
4103.218,57100.0,etf
4103.343,57700.0,future
4103.343,57300.0,etf
4103.453,57650.0,future
4103.453,57500.0,etf
4103.593,57500.0,future
4103.593,57550.0,etf
4103.718,57550.0,future
4103.718,57400.0,etf
4103.843,57650.0,future
4103.843,57450.0,etf
4103.968,57650.0,future
4103.968,57550.0,etf
4104.093,57600.0,future
4104.093,57550.0,etf
4104.203,57600.0,future
4104.203,57500.0,etf
4104.328,57550.0,future
4104.328,57500.0,etf
4104.468,57800.0,future
4104.468,57450.0,etf
4104.593,58100.0,future
4104.593,57450.0,etf
4104.718,58200.0,future
4104.718,57500.0,etf
4104.843,57850.0,future
4104.843,57650.0,etf
4104.968,57750.0,future
4104.968,57550.0,etf
4105.093,57950.0,future
4105.093,57450.0,etf
4105.203,57850.0,future
4105.203,57700.0,etf
4105.343,58050.0,future
4105.343,57550.0,etf
4105.468,57950.0,future
4105.468,57750.0,etf
4105.578,58050.0,future
4105.578,57650.0,etf
4105.718,57800.0,future
4105.718,57750.0,etf
4105.843,57900.0,future
4105.843,57500.0,etf
4105.968,58200.0,future
4105.968,57600.0,etf
4106.093,58150.0,future
4106.093,57650.0,etf
4106.218,58150.0,future
4106.218,57650.0,etf
4106.328,58050.0,future
4106.328,57650.0,etf
4106.468,58200.0,future
4106.468,57650.0,etf
4106.578,58200.0,future
4106.578,57800.0,etf
4106.718,58200.0,future
4106.718,57800.0,etf
4106.843,57950.0,future
4106.843,57800.0,etf
4106.968,57950.0,future
4106.968,57550.0,etf
4107.093,57950.0,future
4107.093,57550.0,etf
4107.218,57900.0,future
4107.218,57550.0,etf
4107.328,58000.0,future
4107.328,57550.0,etf
4107.453,58100.0,future
4107.453,57800.0,etf
4107.593,58100.0,future
4107.593,57800.0,etf
4107.718,58300.0,future
4107.718,57800.0,etf
4107.828,58300.0,future
4107.828,57950.0,etf
4107.953,58300.0,future
4107.953,57950.0,etf
4108.093,58350.0,future
4108.093,57950.0,etf
4108.234,58200.0,future
4108.234,57850.0,etf
4108.328,58250.0,future
4108.328,57800.0,etf
4108.468,58250.0,future
4108.468,57900.0,etf
4108.593,58550.0,future
4108.593,57950.0,etf
4108.718,58550.0,future
4108.718,58250.0,etf
4108.843,58450.0,future
4108.843,58250.0,etf
4108.968,58550.0,future
4108.968,58150.0,etf
4109.093,58450.0,future
4109.093,58250.0,etf
4109.218,58450.0,future
4109.218,58200.0,etf
4109.359,58350.0,future
4109.359,58250.0,etf
4109.453,58550.0,future
4109.453,58150.0,etf
4109.578,58450.0,future
4109.578,58150.0,etf
4109.718,58400.0,future
4109.718,58150.0,etf
4109.843,58300.0,future
4109.843,58100.0,etf
4109.953,58200.0,future
4109.968,58000.0,etf
4110.078,58050.0,future
4110.078,57900.0,etf
4110.203,58050.0,future
4110.203,57750.0,etf
4110.328,58250.0,future
4110.328,57750.0,etf
4110.468,58250.0,future
4110.468,57950.0,etf
4110.593,58350.0,future
4110.593,57950.0,etf
4110.718,58350.0,future
4110.718,58050.0,etf
4110.828,58350.0,future
4110.828,58050.0,etf
4110.968,58150.0,future
4110.968,58050.0,etf
4111.078,58250.0,future
4111.078,58100.0,etf
4111.218,58150.0,future
4111.218,58050.0,etf
4111.328,58400.0,future
4111.328,57950.0,etf
4111.453,58350.0,future
4111.453,58200.0,etf
4111.593,58450.0,future
4111.593,58150.0,etf
4111.703,58450.0,future
4111.703,58250.0,etf
4111.828,58350.0,future
4111.828,58250.0,etf
4111.968,58150.0,future
4111.968,58150.0,etf
4112.078,58250.0,future
4112.078,57950.0,etf
4112.218,58200.0,future
4112.218,58050.0,etf
4112.328,58150.0,future
4112.328,58000.0,etf
4112.453,58150.0,future
4112.453,57950.0,etf
4112.593,58350.0,future
4112.593,57950.0,etf
4112.718,58200.0,future
4112.718,58150.0,etf
4112.843,58250.0,future
4112.843,58000.0,etf
4112.953,58250.0,future
4112.953,58050.0,etf
4113.078,58250.0,future
4113.078,58050.0,etf
4113.234,58150.0,future
4113.234,58050.0,etf
4113.343,58150.0,future
4113.343,57950.0,etf
4113.453,58150.0,future
4113.453,57950.0,etf
4113.593,58150.0,future
4113.593,57950.0,etf
4113.703,58350.0,future
4113.703,57950.0,etf
4113.843,58450.0,future
4113.843,58150.0,etf
4113.953,58400.0,future
4113.953,58250.0,etf
4114.093,58350.0,future
4114.093,58200.0,etf
4114.218,58450.0,future
4114.218,58150.0,etf
4114.343,58050.0,future
4114.343,57950.0,etf
4114.453,58250.0,future
4114.453,57950.0,etf
4114.593,58400.0,future
4114.593,57950.0,etf
4114.718,58450.0,future
4114.718,58100.0,etf
4114.828,58450.0,future
4114.828,58150.0,etf
4114.953,58450.0,future
4114.953,58100.0,etf
4115.078,58450.0,future
4115.078,58050.0,etf
4115.203,58850.0,future
4115.203,58050.0,etf
4115.343,59300.0,future
4115.343,58450.0,etf
4115.468,59300.0,future
4115.468,58850.0,etf
4115.593,59400.0,future
4115.593,58850.0,etf
4115.718,59350.0,future
4115.718,58850.0,etf
4115.828,59550.0,future
4115.828,58850.0,etf
4115.968,59500.0,future
4115.968,59050.0,etf
4116.093,59500.0,future
4116.093,59050.0,etf
4116.203,59650.0,future
4116.203,59000.0,etf
4116.328,59700.0,future
4116.328,59050.0,etf
4116.484,59750.0,future
4116.484,59250.0,etf
4116.593,59550.0,future
4116.593,59250.0,etf
4116.718,59650.0,future
4116.718,59200.0,etf
4116.843,59550.0,future
4116.843,59250.0,etf
4116.968,59850.0,future
4116.968,59250.0,etf
4117.078,59650.0,future
4117.078,59250.0,etf
4117.234,59650.0,future
4117.234,59250.0,etf
4117.328,59750.0,future
4117.328,59250.0,etf
4117.453,59850.0,future
4117.453,59250.0,etf
4117.593,59750.0,future
4117.593,59350.0,etf
4117.718,59650.0,future
4117.718,59300.0,etf
4117.843,59700.0,future
4117.843,59250.0,etf
4117.968,59750.0,future
4117.968,59300.0,etf
4118.078,59850.0,future
4118.078,59350.0,etf
4118.218,59950.0,future
4118.218,59350.0,etf
4118.343,60250.0,future
4118.343,59450.0,etf
4118.453,60150.0,future
4118.453,59850.0,etf
4118.578,60250.0,future
4118.578,59850.0,etf
4118.703,60250.0,future
4118.703,59800.0,etf
4118.828,60250.0,future
4118.828,59850.0,etf
4118.968,60250.0,future
4118.968,59850.0,etf
4119.093,60250.0,future
4119.093,59850.0,etf
4119.203,60350.0,future
4119.203,59850.0,etf
4119.343,60500.0,future
4119.343,60050.0,etf
4119.453,60400.0,future
4119.453,60050.0,etf
4119.578,60400.0,future
4119.578,60000.0,etf
4119.718,60400.0,future
4119.718,60000.0,etf
4119.843,60650.0,future
4119.843,60000.0,etf
4119.984,61500.0,future
4119.984,60350.0,etf
4120.093,61550.0,future
4120.093,61100.0,etf
4120.218,61350.0,future
4120.218,61050.0,etf
4120.343,61200.0,future
4120.343,61100.0,etf
4120.468,61250.0,future
4120.468,60800.0,etf
4120.593,61250.0,future
4120.593,61100.0,etf
4120.718,61500.0,future
4120.718,61250.0,etf
4120.859,61400.0,future
4120.859,61300.0,etf
4120.968,61450.0,future
4120.968,61200.0,etf
4121.093,61450.0,future
4121.093,61250.0,etf
4121.218,61600.0,future
4121.218,61250.0,etf
4121.328,61450.0,future
4121.328,61250.0,etf
4121.468,61350.0,future
4121.468,61150.0,etf
4121.578,61150.0,future
4121.578,61050.0,etf
4121.703,61350.0,future
4121.703,60850.0,etf
4121.828,61350.0,future
4121.828,61050.0,etf
4121.968,61350.0,future
4121.968,61050.0,etf
4122.093,61400.0,future
4122.093,61050.0,etf
4122.203,61550.0,future
4122.203,61100.0,etf
4122.343,61450.0,future
4122.343,61250.0,etf
4122.453,61500.0,future
4122.453,61150.0,etf
4122.593,61550.0,future
4122.593,61200.0,etf
4122.718,61700.0,future
4122.718,61250.0,etf
4122.828,61800.0,future
4122.828,61350.0,etf
4122.968,61750.0,future
4122.968,61500.0,etf
4123.109,61800.0,future
4123.109,61350.0,etf
4123.218,61750.0,future
4123.218,61400.0,etf
4123.343,61650.0,future
4123.343,61350.0,etf
4123.453,61750.0,future
4123.453,61250.0,etf
4123.578,61850.0,future
4123.578,61500.0,etf
4123.734,61750.0,future
4123.734,61550.0,etf
4123.828,61750.0,future
4123.828,61450.0,etf
4123.953,61650.0,future
4123.953,61450.0,etf
4124.093,61650.0,future
4124.093,61350.0,etf
4124.218,61650.0,future
4124.218,61350.0,etf
4124.343,61450.0,future
4124.343,61350.0,etf
4124.468,61650.0,future
4124.468,61150.0,etf
4124.593,61650.0,future
4124.593,61350.0,etf
4124.718,61700.0,future
4124.718,61350.0,etf
4124.828,61800.0,future
4124.828,61400.0,etf
4124.968,61500.0,future
4124.968,61500.0,etf
4125.078,61350.0,future
4125.078,61450.0,etf
4125.203,61300.0,future
4125.203,61450.0,etf
4125.328,61250.0,future
4125.328,61250.0,etf
4125.468,61350.0,future
4125.468,61450.0,etf
4125.593,61450.0,future
4125.593,61350.0,etf
4125.718,61400.0,future
4125.718,61450.0,etf
4125.843,61200.0,future
4125.843,61400.0,etf
4125.968,61350.0,future
4125.968,61250.0,etf
4126.093,61450.0,future
4126.093,61500.0,etf
4126.218,61550.0,future
4126.218,61550.0,etf
4126.343,61300.0,future
4126.343,61650.0,etf
4126.484,61050.0,future
4126.484,61150.0,etf
4126.578,61150.0,future
4126.578,60900.0,etf
4126.703,61050.0,future
4126.703,61050.0,etf
4126.843,60900.0,future
4126.843,60950.0,etf
4126.953,60850.0,future
4126.953,60800.0,etf
4127.093,61050.0,future
4127.093,60750.0,etf
4127.218,60950.0,future
4127.218,60950.0,etf
4127.328,60900.0,future
4127.328,60850.0,etf
4127.468,61050.0,future
4127.468,60800.0,etf
4127.593,61300.0,future
4127.593,60950.0,etf
4127.718,61250.0,future
4127.718,61200.0,etf
4127.843,61200.0,future
4127.843,61150.0,etf
4127.953,61250.0,future
4127.953,61100.0,etf
4128.093,61050.0,future
4128.093,61150.0,etf
4128.218,60900.0,future
4128.218,60950.0,etf
4128.328,61000.0,future
4128.328,60850.0,etf
4128.484,61050.0,future
4128.484,60900.0,etf
4128.593,61100.0,future
4128.593,60950.0,etf
4128.718,61050.0,future
4128.718,61000.0,etf
4128.843,61150.0,future
4128.843,60950.0,etf
4128.953,61150.0,future
4128.953,61050.0,etf
4129.078,61150.0,future
4129.078,61050.0,etf
4129.218,61150.0,future
4129.218,60750.0,etf
4129.328,61450.0,future
4129.328,60950.0,etf
4129.468,61350.0,future
4129.468,61150.0,etf
4129.578,61200.0,future
4129.578,61050.0,etf
4129.703,61350.0,future
4129.703,61250.0,etf
4129.843,61400.0,future
4129.843,61150.0,etf
4129.968,61550.0,future
4129.968,61200.0,etf
4130.093,61450.0,future
4130.093,61350.0,etf
4130.218,61450.0,future
4130.218,61250.0,etf
4130.328,61700.0,future
4130.328,61250.0,etf
4130.453,61950.0,future
4130.453,61550.0,etf
4130.593,61650.0,future
4130.593,61450.0,etf
4130.718,61650.0,future
4130.718,61350.0,etf
4130.828,61850.0,future
4130.828,61350.0,etf
4130.984,61850.0,future
4130.984,61550.0,etf
4131.093,62050.0,future
4131.093,61550.0,etf
4131.218,62150.0,future
4131.218,61650.0,etf
4131.343,62350.0,future
4131.343,61750.0,etf
4131.468,62250.0,future
4131.468,61850.0,etf
4131.593,62250.0,future
4131.593,61750.0,etf
4131.718,62300.0,future
4131.718,61750.0,etf
4131.843,62450.0,future
4131.843,61850.0,etf
4131.968,62350.0,future
4131.968,61950.0,etf
4132.093,62400.0,future
4132.109,61950.0,etf
4132.218,62450.0,future
4132.218,62050.0,etf
4132.343,62500.0,future
4132.343,62050.0,etf
4132.468,62650.0,future
4132.468,62050.0,etf
4132.593,62650.0,future
4132.593,62200.0,etf
4132.718,62650.0,future
4132.718,62400.0,etf
4132.843,62500.0,future
4132.843,62350.0,etf
4132.968,62550.0,future
4132.968,62200.0,etf
4133.078,62650.0,future
4133.078,62250.0,etf
4133.218,62700.0,future
4133.218,62350.0,etf
4133.343,62850.0,future
4133.343,62400.0,etf
4133.468,62850.0,future
4133.468,62400.0,etf
4133.593,62950.0,future
4133.593,62500.0,etf
4133.703,63050.0,future
4133.703,62550.0,etf
4133.828,63250.0,future
4133.828,62550.0,etf
4133.968,63250.0,future
4133.968,62750.0,etf
4134.093,63350.0,future
4134.093,62700.0,etf
4134.218,63250.0,future
4134.218,62750.0,etf
4134.343,63400.0,future
4134.343,62750.0,etf
4134.484,63300.0,future
4134.484,62950.0,etf
4134.593,63650.0,future
4134.593,63150.0,etf
4134.734,63750.0,future
4134.734,63250.0,etf
4134.859,63500.0,future
4134.859,63250.0,etf
4134.953,63450.0,future
4134.953,63150.0,etf
4135.093,63550.0,future
4135.093,63050.0,etf
4135.218,63650.0,future
4135.218,63150.0,etf
4135.328,63700.0,future
4135.328,63250.0,etf
4135.468,63650.0,future
4135.468,63250.0,etf
4135.578,63650.0,future
4135.578,63250.0,etf
4135.703,63700.0,future
4135.703,63250.0,etf
4135.828,63700.0,future
4135.828,63250.0,etf
4135.968,63750.0,future
4135.968,63350.0,etf
4136.078,63800.0,future
4136.078,63350.0,etf
4136.218,63650.0,future
4136.218,63350.0,etf
4136.359,63800.0,future
4136.359,63350.0,etf
4136.468,63750.0,future
4136.468,63350.0,etf
4136.578,63850.0,future
4136.578,63350.0,etf
4136.718,63950.0,future
4136.718,63600.0,etf
4136.859,63850.0,future
4136.859,63550.0,etf
4136.953,63750.0,future
4136.953,63450.0,etf
4137.093,64000.0,future
4137.093,63550.0,etf
4137.218,64050.0,future
4137.218,63650.0,etf
4137.328,63950.0,future
4137.328,63550.0,etf
4137.468,63950.0,future
4137.468,63550.0,etf
4137.593,63800.0,future
4137.593,63650.0,etf
4137.703,63850.0,future
4137.703,63350.0,etf
4137.843,63950.0,future
4137.843,63350.0,etf
4137.968,64100.0,future
4137.968,63650.0,etf
4138.078,64050.0,future
4138.078,63650.0,etf
4138.203,63850.0,future
4138.203,63650.0,etf
4138.343,63850.0,future
4138.343,63450.0,etf
4138.453,63950.0,future
4138.453,63450.0,etf
4138.578,64150.0,future
4138.578,63550.0,etf
4138.718,64150.0,future
4138.718,63750.0,etf
4138.843,64150.0,future
4138.843,63750.0,etf
4138.968,64250.0,future
4138.968,63750.0,etf
4139.093,64250.0,future
4139.093,63750.0,etf
4139.203,64250.0,future
4139.203,63750.0,etf
