time,price,instrument
10604.953,61350.0,future
10604.953,61000.0,etf
10605.093,61350.0,future
10605.093,61150.0,etf
10605.218,61300.0,future
10605.218,61150.0,etf
10605.343,61350.0,future
10605.343,61100.0,etf
10605.453,61500.0,future
10605.453,61150.0,etf
10605.593,61650.0,future
10605.593,61300.0,etf
10605.703,61100.0,future
10605.703,60950.0,etf
10605.828,60950.0,future
10605.828,61050.0,etf
10605.968,61000.0,future
10605.968,60750.0,etf
10606.078,61100.0,future
10606.078,60800.0,etf
10606.218,61300.0,future
10606.218,60900.0,etf
10606.343,61350.0,future
10606.343,61100.0,etf
10606.468,61300.0,future
10606.468,61150.0,etf
10606.578,61400.0,future
10606.578,61100.0,etf
10606.718,61550.0,future
10606.718,61100.0,etf
10606.843,61550.0,future
10606.843,61300.0,etf
10606.953,61750.0,future
10606.953,61350.0,etf
10607.093,61550.0,future
10607.093,61250.0,etf
10607.203,61500.0,future
10607.203,61250.0,etf
10607.328,61550.0,future
10607.328,61200.0,etf
10607.468,61600.0,future
10607.468,61250.0,etf
10607.593,61350.0,future
10607.593,61200.0,etf
10607.718,61300.0,future
10607.718,61150.0,etf
10607.843,61000.0,future
10607.843,61000.0,etf
10607.968,61050.0,future
10607.968,60700.0,etf
10608.093,61100.0,future
10608.093,60750.0,etf
10608.203,61150.0,future
10608.203,61150.0,etf
10608.328,61250.0,future
10608.328,60850.0,etf
10608.453,61250.0,future
10608.453,60950.0,etf
10608.578,61300.0,future
10608.578,60950.0,etf
10608.703,61050.0,future
10608.703,61000.0,etf
10608.843,61050.0,future
10608.843,60750.0,etf
10608.968,61150.0,future
10608.968,60750.0,etf
10609.093,61250.0,future
10609.093,60850.0,etf
10609.218,61150.0,future
10609.218,60950.0,etf
10609.343,61000.0,future
10609.343,61150.0,etf
10609.453,61050.0,future
10609.453,61150.0,etf
10609.578,61100.0,future
10609.578,61150.0,etf
10609.718,61150.0,future
10609.718,61000.0,etf
10609.828,61000.0,future
10609.828,61050.0,etf
10609.968,60900.0,future
10609.968,60950.0,etf
10610.093,60900.0,future
10610.093,61150.0,etf
10610.218,61000.0,future
10610.218,60950.0,etf
10610.343,60850.0,future
10610.343,61000.0,etf
10610.468,60750.0,future
10610.468,61100.0,etf
10610.593,60700.0,future
10610.593,61100.0,etf
10610.718,60700.0,future
10610.718,60950.0,etf
10610.828,60700.0,future
10610.828,60950.0,etf
10610.968,60500.0,future
10610.968,60950.0,etf
10611.078,60450.0,future
10611.078,60750.0,etf
10611.203,60300.0,future
10611.203,60650.0,etf
10611.328,60200.0,future
10611.328,60550.0,etf
10611.468,60100.0,future
10611.468,60550.0,etf
10611.593,59950.0,future
10611.593,60450.0,etf
10611.718,59950.0,future
10611.718,60450.0,etf
10611.843,60050.0,future
10611.843,60450.0,etf
10611.968,60050.0,future
10611.968,60550.0,etf
10612.093,60050.0,future
10612.093,60450.0,etf
10612.203,59950.0,future
10612.203,60300.0,etf
10612.328,60050.0,future
10612.328,60250.0,etf
10612.453,59950.0,future
10612.453,60400.0,etf
10612.578,60000.0,future
10612.578,60250.0,etf
10612.703,60000.0,future
10612.703,60300.0,etf
10612.843,59850.0,future
10612.843,60300.0,etf
10612.968,59850.0,future
10612.968,60300.0,etf
10613.093,59950.0,future
10613.093,60250.0,etf
10613.203,59900.0,future
10613.203,60350.0,etf
10613.343,59850.0,future
10613.343,60300.0,etf
10613.468,59800.0,future
10613.468,60250.0,etf
10613.578,59950.0,future
10613.578,60250.0,etf
10613.703,60050.0,future
10613.703,60250.0,etf
10613.843,60450.0,future
10613.843,60350.0,etf
10613.968,60350.0,future
10613.968,60350.0,etf
10614.093,60400.0,future
10614.093,60350.0,etf
10614.218,60550.0,future
10614.218,60450.0,etf
10614.328,60500.0,future
10614.328,60350.0,etf
10614.453,60450.0,future
10614.453,60450.0,etf
10614.578,60500.0,future
10614.578,60450.0,etf
10614.718,60450.0,future
10614.718,60450.0,etf
10614.828,60650.0,future
10614.828,60450.0,etf
10614.968,60450.0,future
10614.968,60350.0,etf
10615.078,60400.0,future
10615.078,60350.0,etf
10615.218,60650.0,future
10615.218,60300.0,etf
10615.328,60500.0,future
10615.328,60550.0,etf
10615.468,60350.0,future
10615.468,60300.0,etf
10615.593,60500.0,future
10615.593,60550.0,etf
10615.718,60450.0,future
10615.718,60400.0,etf
10615.843,60450.0,future
10615.843,60350.0,etf
10615.953,60500.0,future
10615.953,60650.0,etf
10616.093,60550.0,future
10616.093,60500.0,etf
10616.203,60550.0,future
10616.203,60550.0,etf
10616.343,60600.0,future
10616.343,60550.0,etf
10616.468,60650.0,future
10616.468,60600.0,etf
10616.578,60650.0,future
10616.578,60650.0,etf
10616.703,60700.0,future
10616.703,60650.0,etf
10616.843,60750.0,future
10616.843,60700.0,etf
10616.953,60650.0,future
10616.953,60750.0,etf
10617.078,60750.0,future
10617.078,60650.0,etf
10617.218,60950.0,future
10617.218,60750.0,etf
10617.343,61000.0,future
10617.343,60950.0,etf
10617.453,61000.0,future
10617.453,61000.0,etf
10617.593,60700.0,future
10617.593,61000.0,etf
10617.703,60700.0,future
10617.703,60700.0,etf
10617.843,60700.0,future
10617.843,60700.0,etf
10617.968,60500.0,future
10617.968,60700.0,etf
10618.093,60550.0,future
10618.093,60500.0,etf
10618.218,60400.0,future
10618.218,60800.0,etf
10618.328,60600.0,future
10618.328,60500.0,etf
10618.453,60800.0,future
10618.453,60700.0,etf
10618.578,60650.0,future
10618.578,60900.0,etf
10618.703,60650.0,future
10618.703,60750.0,etf
10618.828,60600.0,future
10618.828,60750.0,etf
10618.953,60550.0,future
10618.953,60450.0,etf
10619.078,60550.0,future
10619.078,60550.0,etf
10619.203,60550.0,future
10619.203,60550.0,etf
10619.328,60600.0,future
10619.328,60550.0,etf
10619.453,60700.0,future
10619.453,60550.0,etf
10619.593,60650.0,future
10619.593,60550.0,etf
10619.718,60650.0,future
10619.718,60550.0,etf
10619.843,60600.0,future
10619.843,60550.0,etf
10619.968,60550.0,future
10619.968,60500.0,etf
10620.093,60550.0,future
10620.093,60450.0,etf
10620.218,60600.0,future
10620.218,60450.0,etf
10620.343,60600.0,future
10620.343,60500.0,etf
10620.468,60550.0,future
10620.468,60500.0,etf
10620.593,60600.0,future
10620.593,60450.0,etf
10620.703,60600.0,future
10620.703,60500.0,etf
10620.828,60800.0,future
10620.828,60350.0,etf
10620.953,61650.0,future
10620.953,60550.0,etf
10621.093,61500.0,future
10621.093,61150.0,etf
10621.218,61650.0,future
10621.218,61150.0,etf
10621.343,61600.0,future
10621.343,61150.0,etf
10621.468,61750.0,future
10621.468,61250.0,etf
10621.593,61800.0,future
10621.593,61350.0,etf
10621.703,61700.0,future
10621.703,61350.0,etf
10621.843,61800.0,future
10621.843,61300.0,etf
10621.953,61750.0,future
10621.953,61350.0,etf
10622.093,61400.0,future
10622.093,61350.0,etf
10622.218,61200.0,future
10622.218,61000.0,etf
10622.343,61300.0,future
10622.343,60800.0,etf
10622.453,61450.0,future
10622.453,61000.0,etf
10622.578,61700.0,future
10622.578,61150.0,etf
10622.718,61800.0,future
10622.718,61350.0,etf
10622.843,61850.0,future
10622.843,61350.0,etf
10622.968,61950.0,future
10622.968,61450.0,etf
10623.093,61950.0,future
10623.093,61450.0,etf
10623.218,61850.0,future
10623.218,61450.0,etf
10623.343,62050.0,future
10623.343,61450.0,etf
10623.468,62150.0,future
10623.468,61550.0,etf
10623.578,62300.0,future
10623.578,61750.0,etf
10623.718,62500.0,future
10623.718,62050.0,etf
10623.843,62450.0,future
10623.843,62050.0,etf
10623.968,62500.0,future
10623.968,62050.0,etf
10624.078,62600.0,future
10624.078,62050.0,etf
10624.218,62850.0,future
10624.218,62350.0,etf
10624.328,62800.0,future
10624.328,62350.0,etf
10624.468,62750.0,future
10624.468,62300.0,etf
10624.593,62850.0,future
10624.593,62250.0,etf
10624.718,62850.0,future
10624.718,62350.0,etf
10624.843,62900.0,future
10624.843,62300.0,etf
10624.953,62600.0,future
10624.953,62350.0,etf
10625.093,62600.0,future
10625.093,62400.0,etf
10625.218,62700.0,future
10625.218,62250.0,etf
10625.343,62750.0,future
10625.343,62300.0,etf
10625.468,62900.0,future
10625.468,62350.0,etf
10625.593,62550.0,future
10625.593,62500.0,etf
10625.718,62600.0,future
10625.718,62450.0,etf
10625.843,62750.0,future
10625.843,62300.0,etf
10625.953,62750.0,future
10625.953,62450.0,etf
10626.078,62800.0,future
10626.078,62450.0,etf
10626.218,62800.0,future
10626.218,62500.0,etf
10626.328,62800.0,future
10626.328,62500.0,etf
10626.468,63050.0,future
10626.468,62500.0,etf
10626.593,63000.0,future
10626.593,62750.0,etf
10626.718,63000.0,future
10626.718,62700.0,etf
10626.843,63100.0,future
10626.843,62700.0,etf
10626.968,63150.0,future
10626.968,62750.0,etf
10627.078,62900.0,future
10627.078,62650.0,etf
10627.203,62800.0,future
10627.203,62500.0,etf
10627.343,62750.0,future
10627.343,62400.0,etf
10627.468,62950.0,future
10627.468,62600.0,etf
10627.593,62900.0,future
10627.593,62650.0,etf
10627.718,62900.0,future
10627.718,62550.0,etf
10627.843,63150.0,future
10627.843,62750.0,etf
10627.968,63000.0,future
10627.968,62700.0,etf
10628.093,63100.0,future
10628.093,62650.0,etf
10628.203,63100.0,future
10628.203,62700.0,etf
10628.328,63200.0,future
10628.328,62700.0,etf
10628.453,63250.0,future
10628.453,62750.0,etf
10628.578,63600.0,future
10628.578,62750.0,etf
10628.703,63600.0,future
10628.703,63050.0,etf
10628.843,63700.0,future
10628.843,63150.0,etf
10628.968,63650.0,future
10628.968,63150.0,etf
10629.093,63700.0,future
10629.093,63150.0,etf
10629.218,63800.0,future
10629.218,63250.0,etf
10629.343,63500.0,future
10629.343,63200.0,etf
10629.468,63550.0,future
10629.468,63150.0,etf
10629.593,63700.0,future
10629.593,63150.0,etf
10629.718,63800.0,future
10629.718,63250.0,etf
10629.843,63900.0,future
10629.843,63450.0,etf
10629.953,63950.0,future
10629.953,63450.0,etf
10630.078,63900.0,future
10630.078,63450.0,etf
10630.203,63950.0,future
10630.203,63450.0,etf
10630.328,63850.0,future
10630.328,63600.0,etf
10630.453,63900.0,future
10630.453,63550.0,etf
10630.593,63850.0,future
10630.593,63600.0,etf
10630.718,63850.0,future
10630.718,63550.0,etf
10630.843,63850.0,future
10630.843,63550.0,etf
10630.968,63750.0,future
10630.968,63550.0,etf
10631.093,63750.0,future
10631.093,63600.0,etf
10631.218,63750.0,future
10631.218,63550.0,etf
10631.343,63650.0,future
10631.343,63550.0,etf
10631.468,63750.0,future
10631.468,63600.0,etf
10631.593,63900.0,future
10631.593,63650.0,etf
10631.718,63900.0,future
10631.718,63600.0,etf
10631.843,63900.0,future
10631.843,63650.0,etf
10631.968,64250.0,future
10631.968,63750.0,etf
10632.078,64100.0,future
10632.078,63750.0,etf
10632.203,64200.0,future
10632.203,63750.0,etf
10632.343,64100.0,future
10632.343,63850.0,etf
10632.468,64200.0,future
10632.468,63750.0,etf
10632.593,64100.0,future
10632.593,63750.0,etf
10632.718,64150.0,future
10632.718,63700.0,etf
10632.828,64050.0,future
10632.828,63750.0,etf
10632.953,64000.0,future
10632.953,63650.0,etf
10633.093,64000.0,future
10633.093,63750.0,etf
10633.218,64150.0,future
10633.218,63700.0,etf
10633.343,64150.0,future
10633.343,63850.0,etf
10633.453,64200.0,future
10633.453,63850.0,etf
10633.593,64250.0,future
10633.593,63850.0,etf
10633.703,64300.0,future
10633.703,63900.0,etf
10633.859,64350.0,future
10633.859,64000.0,etf
10633.968,63950.0,future
10633.968,64050.0,etf
10634.093,64200.0,future
10634.093,63850.0,etf
10634.218,64150.0,future
10634.218,64000.0,etf
10634.343,64200.0,future
10634.343,63950.0,etf
10634.468,64050.0,future
10634.468,64000.0,etf
10634.593,64050.0,future
10634.593,63850.0,etf
10634.718,64050.0,future
10634.718,63850.0,etf
10634.843,64150.0,future
10634.843,63850.0,etf
10634.968,64200.0,future
10634.968,63950.0,etf
10635.093,64150.0,future
10635.093,64000.0,etf
10635.218,64150.0,future
10635.218,63950.0,etf
10635.328,64050.0,future
10635.328,63950.0,etf
10635.453,64050.0,future
10635.453,64000.0,etf
10635.578,64000.0,future
10635.578,64000.0,etf
10635.703,64200.0,future
10635.703,64000.0,etf
10635.843,64100.0,future
10635.843,64000.0,etf
10635.968,64150.0,future
10635.968,64000.0,etf
10636.078,64150.0,future
10636.078,64050.0,etf
10636.218,64100.0,future
10636.218,64050.0,etf
10636.343,64000.0,future
10636.343,64000.0,etf
10636.468,64000.0,future
10636.468,63950.0,etf
10636.593,63900.0,future
10636.593,63950.0,etf
10636.718,63950.0,future
10636.718,64000.0,etf
10636.828,64050.0,future
10636.828,64150.0,etf
10636.968,64150.0,future
10636.968,64150.0,etf
10637.078,64150.0,future
10637.078,64250.0,etf
10637.203,64150.0,future
10637.203,64250.0,etf
10637.343,64150.0,future
10637.343,64250.0,etf
10637.468,64400.0,future
10637.468,64250.0,etf
10637.593,64400.0,future
10637.593,64150.0,etf
10637.703,64400.0,future
10637.703,64350.0,etf
10637.843,64400.0,future
10637.843,64350.0,etf
10637.953,64450.0,future
10637.953,64350.0,etf
10638.078,64550.0,future
10638.078,64200.0,etf
10638.203,64550.0,future
10638.203,64200.0,etf
10638.343,64450.0,future
10638.343,64350.0,etf
10638.453,64450.0,future
10638.453,64250.0,etf
10638.578,64450.0,future
10638.578,64250.0,etf
10638.718,64350.0,future
10638.718,64250.0,etf
10638.828,64350.0,future
10638.828,64000.0,etf
10638.968,64300.0,future
10638.968,64050.0,etf
10639.093,64200.0,future
10639.093,64000.0,etf
10639.203,64200.0,future
10639.203,63900.0,etf
10639.343,64300.0,future
10639.343,63900.0,etf
10639.453,64250.0,future
10639.453,63950.0,etf
10639.593,64450.0,future
10639.593,63950.0,etf
10639.718,64450.0,future
10639.718,63950.0,etf
10639.843,64200.0,future
10639.843,64050.0,etf
10639.953,64300.0,future
10639.953,64050.0,etf
10640.093,64200.0,future
10640.093,64000.0,etf
10640.218,64250.0,future
10640.218,63900.0,etf
10640.343,64500.0,future
10640.343,64200.0,etf
10640.468,64500.0,future
10640.468,64300.0,etf
10640.578,64600.0,future
10640.578,64300.0,etf
10640.703,64550.0,future
10640.703,64350.0,etf
10640.828,64550.0,future
10640.828,64350.0,etf
10640.968,64450.0,future
10640.968,64350.0,etf
10641.078,64550.0,future
10641.078,64250.0,etf
10641.203,64550.0,future
10641.203,64350.0,etf
10641.328,64550.0,future
10641.328,64350.0,etf
10641.453,64450.0,future
10641.453,64350.0,etf
10641.593,64800.0,future
10641.593,64250.0,etf
10641.718,65200.0,future
10641.718,64650.0,etf
10641.843,65050.0,future
10641.843,64600.0,etf
10641.968,64950.0,future
10641.968,64600.0,etf
10642.078,64850.0,future
10642.078,64550.0,etf
10642.234,65050.0,future
10642.234,64600.0,etf
10642.328,65100.0,future
10642.328,64650.0,etf
10642.453,64950.0,future
10642.453,64650.0,etf
10642.593,65150.0,future
10642.593,64650.0,etf
10642.703,65150.0,future
10642.703,64650.0,etf
10642.843,64950.0,future
10642.843,64600.0,etf
10642.968,64950.0,future
10642.968,64550.0,etf
10643.093,64950.0,future
10643.093,64550.0,etf
10643.203,64850.0,future
10643.203,64450.0,etf
10643.343,64900.0,future
10643.343,64550.0,etf
10643.453,65050.0,future
10643.453,64750.0,etf
10643.578,65150.0,future
10643.578,64750.0,etf
10643.718,65100.0,future
10643.718,64750.0,etf
10643.828,65150.0,future
10643.828,64750.0,etf
10643.968,65150.0,future
10643.968,64750.0,etf
10644.093,65050.0,future
10644.093,64850.0,etf
10644.203,65050.0,future
10644.203,64750.0,etf
10644.343,65050.0,future
10644.343,64750.0,etf
10644.468,65150.0,future
10644.468,64750.0,etf
10644.593,65150.0,future
10644.593,64850.0,etf
10644.718,65250.0,future
10644.718,64850.0,etf
10644.828,65250.0,future
10644.828,64950.0,etf
10644.953,65250.0,future
10644.953,64950.0,etf
10645.078,65250.0,future
10645.078,64950.0,etf
10645.203,65250.0,future
10645.203,64950.0,etf
10645.343,65450.0,future
10645.343,64950.0,etf
10645.453,65450.0,future
10645.453,64950.0,etf
10645.578,65250.0,future
10645.578,65050.0,etf
10645.718,65150.0,future
10645.718,64950.0,etf
10645.843,65250.0,future
10645.843,65200.0,etf
10645.953,65250.0,future
10645.953,65050.0,etf
10646.093,65250.0,future
10646.093,65050.0,etf
10646.218,65250.0,future
10646.218,65050.0,etf
10646.328,65750.0,future
10646.328,65050.0,etf
10646.468,65750.0,future
10646.468,65550.0,etf
10646.593,65650.0,future
10646.593,65550.0,etf
10646.718,65650.0,future
10646.718,65450.0,etf
10646.859,65450.0,future
10646.859,65450.0,etf
10646.968,65450.0,future
10646.968,65250.0,etf
10647.093,65550.0,future
10647.093,65250.0,etf
10647.203,65750.0,future
10647.203,65350.0,etf
10647.343,65750.0,future
10647.343,65550.0,etf
10647.453,65650.0,future
10647.453,65400.0,etf
10647.578,65550.0,future
10647.578,65350.0,etf
10647.718,65650.0,future
10647.718,65250.0,etf
10647.843,65650.0,future
10647.843,65600.0,etf
10647.968,65750.0,future
10647.968,65450.0,etf
10648.093,65850.0,future
10648.093,65550.0,etf
10648.203,65850.0,future
10648.203,65650.0,etf
10648.343,65850.0,future
10648.343,65650.0,etf
10648.453,65850.0,future
10648.453,65650.0,etf
10648.578,65850.0,future
10648.578,65650.0,etf
10648.718,65650.0,future
10648.718,65650.0,etf
10648.843,65650.0,future
10648.843,65450.0,etf
10648.968,65500.0,future
10648.968,65450.0,etf
10649.093,65700.0,future
10649.093,65300.0,etf
10649.234,65650.0,future
10649.234,65500.0,etf
10649.343,65600.0,future
10649.343,65350.0,etf
10649.453,65750.0,future
10649.453,65300.0,etf
10649.578,66000.0,future
10649.578,65450.0,etf
10649.718,65850.0,future
10649.718,65700.0,etf
10649.828,66000.0,future
10649.828,65550.0,etf
10649.968,65950.0,future
10649.968,65700.0,etf
10650.078,65850.0,future
10650.078,65650.0,etf
10650.203,66050.0,future
10650.203,65550.0,etf
10650.343,66150.0,future
10650.343,65800.0,etf
10650.468,66200.0,future
10650.468,65750.0,etf
10650.593,66050.0,future
10650.593,65850.0,etf
10650.703,66050.0,future
10650.703,65800.0,etf
10650.843,66050.0,future
10650.843,65850.0,etf
10650.953,66050.0,future
10650.953,65850.0,etf
10651.078,65950.0,future
10651.078,65850.0,etf
10651.218,65900.0,future
10651.218,65750.0,etf
10651.328,65950.0,future
10651.328,65750.0,etf
10651.468,65750.0,future
10651.468,65750.0,etf
10651.578,65600.0,future
10651.578,65800.0,etf
10651.718,65700.0,future
10651.718,65800.0,etf
10651.843,65650.0,future
10651.843,65750.0,etf
10651.953,65650.0,future
10651.953,65650.0,etf
10652.078,65650.0,future
10652.078,65650.0,etf
10652.203,65800.0,future
10652.203,65650.0,etf
10652.328,65650.0,future
10652.328,65800.0,etf
10652.468,65750.0,future
10652.468,65650.0,etf
10652.578,65750.0,future
10652.578,65850.0,etf
10652.718,65750.0,future
10652.718,65850.0,etf
10652.828,65850.0,future
10652.828,65850.0,etf
10652.968,65850.0,future
10652.968,65650.0,etf
10653.109,65850.0,future
10653.109,65850.0,etf
10653.218,65750.0,future
10653.218,65850.0,etf
10653.343,65600.0,future
10653.343,65750.0,etf
10653.453,65550.0,future
10653.453,65600.0,etf
10653.578,65650.0,future
10653.578,65550.0,etf
10653.718,65450.0,future
10653.718,65750.0,etf
10653.828,65550.0,future
10653.828,65550.0,etf
10653.953,65450.0,future
10653.953,65550.0,etf
10654.093,65250.0,future
10654.093,65550.0,etf
10654.203,65000.0,future
10654.203,65500.0,etf
10654.343,64950.0,future
10654.343,65150.0,etf
10654.468,64950.0,future
10654.484,65050.0,etf
10654.578,65000.0,future
10654.578,65050.0,etf
10654.718,65000.0,future
10654.718,65100.0,etf
10654.843,65250.0,future
10654.843,65100.0,etf
10654.968,65350.0,future
10654.968,65700.0,etf
10655.093,65350.0,future
10655.093,65700.0,etf
10655.203,65500.0,future
10655.203,65650.0,etf
10655.343,65500.0,future
10655.343,65750.0,etf
10655.453,65550.0,future
10655.453,65750.0,etf
10655.578,65500.0,future
10655.578,65700.0,etf
10655.718,65750.0,future
10655.718,65700.0,etf
10655.843,65650.0,future
10655.843,65700.0,etf
10655.968,65550.0,future
10655.968,65750.0,etf
10656.093,65650.0,future
10656.093,65650.0,etf
10656.203,65600.0,future
10656.203,65750.0,etf
10656.328,65650.0,future
10656.328,65700.0,etf
10656.484,65550.0,future
10656.484,65750.0,etf
10656.593,65500.0,future
10656.593,65650.0,etf
10656.718,65450.0,future
10656.718,65650.0,etf
10656.843,65150.0,future
10656.843,65650.0,etf
10656.968,65300.0,future
10656.968,65650.0,etf
10657.093,65350.0,future
10657.093,65650.0,etf
10657.203,65250.0,future
10657.203,65650.0,etf
10657.343,65150.0,future
10657.343,65700.0,etf
10657.468,65150.0,future
10657.468,65650.0,etf
10657.593,65150.0,future
10657.593,65650.0,etf
10657.703,65000.0,future
10657.703,65350.0,etf
10657.843,65000.0,future
10657.843,65400.0,etf
10657.953,65050.0,future
10657.953,65400.0,etf
10658.093,64950.0,future
10658.093,65450.0,etf
10658.218,64900.0,future
10658.218,65350.0,etf
10658.343,65050.0,future
10658.343,65300.0,etf
10658.468,65100.0,future
10658.468,65450.0,etf
10658.578,65050.0,future
10658.578,65500.0,etf
10658.703,65050.0,future
10658.718,65450.0,etf
10658.828,65050.0,future
10658.828,65450.0,etf
10658.953,64750.0,future
10658.953,65450.0,etf
10659.078,64650.0,future
10659.078,65150.0,etf
10659.218,64500.0,future
10659.218,65050.0,etf
10659.343,64550.0,future
10659.343,64950.0,etf
10659.468,64500.0,future
10659.468,64950.0,etf
10659.578,64400.0,future
10659.578,64850.0,etf
10659.703,64700.0,future
10659.703,64850.0,etf
10659.843,64700.0,future
10659.843,65050.0,etf
10659.953,64650.0,future
10659.953,65100.0,etf
10660.093,64650.0,future
10660.093,65050.0,etf
10660.203,64600.0,future
10660.203,65050.0,etf
10660.328,64500.0,future
10660.328,65000.0,etf
10660.484,64700.0,future
10660.484,64900.0,etf
10660.593,64550.0,future
10660.593,65050.0,etf
10660.718,64650.0,future
10660.718,65000.0,etf
10660.843,64650.0,future
10660.843,65000.0,etf
10660.953,64850.0,future
10660.953,65050.0,etf
10661.093,64850.0,future
10661.093,65300.0,etf
10661.218,64850.0,future
10661.218,65350.0,etf
10661.328,64750.0,future
10661.328,65350.0,etf
10661.468,64700.0,future
10661.468,65250.0,etf
10661.593,64650.0,future
10661.593,65150.0,etf
10661.703,64650.0,future
10661.703,65150.0,etf
10661.843,64650.0,future
10661.843,65150.0,etf
10661.953,64700.0,future
10661.953,65150.0,etf
10662.078,64750.0,future
10662.078,65200.0,etf
10662.218,64850.0,future
10662.218,65250.0,etf
10662.328,64950.0,future
10662.328,65050.0,etf
10662.468,65050.0,future
10662.468,65350.0,etf
10662.578,65100.0,future
10662.578,65450.0,etf
10662.734,65100.0,future
10662.734,65500.0,etf
10662.843,65050.0,future
10662.843,65500.0,etf
10662.968,64800.0,future
10662.968,65450.0,etf
10663.078,64800.0,future
10663.078,65200.0,etf
10663.218,64750.0,future
10663.218,65200.0,etf
10663.343,64950.0,future
10663.343,65150.0,etf
10663.468,65000.0,future
10663.468,65350.0,etf
10663.578,65000.0,future
10663.578,65350.0,etf
10663.718,64950.0,future
10663.718,65000.0,etf
10663.828,65000.0,future
10663.828,65250.0,etf
10663.953,65050.0,future
10663.953,65300.0,etf
10664.078,64950.0,future
10664.078,65350.0,etf
10664.218,65000.0,future
10664.218,65250.0,etf
10664.343,65350.0,future
10664.343,65300.0,etf
10664.468,65200.0,future
10664.468,65050.0,etf
